,Time,User,Tweet
459,2023-04-02 13:04:48+00:00,FortuneOpticns,"RT @RaiTrades: Pocket Pivot Scan sorted by 3-month RS via @Deepvue 

RIOT AI NVDA ACCD GLBE KC FTNT OLED LRCX GFI ZTO NATI POWI NTES YUMC I…"
460,2023-04-02 12:57:16+00:00,StckPro,$AMZN $LRCX $TEAM NEW ARTICLE : 3 AI Stocks You Can't Afford to Miss https://t.co/YlBzz8TJ6X
461,2023-04-02 11:30:55+00:00,Pippa01525057,$lrcx  *Top analyst price target for next week..📈📉🚀   https://t.co/EsQtbcCJ9X
462,2023-04-02 10:44:43+00:00,DavidPe05712916,$lrcx  *Top analyst price target for next week..📈📉🚀   https://t.co/RrRNUzz4z8
463,2023-04-02 09:12:12+00:00,Cataley00007,$lrcx Top analyst price target for next week-- https://t.co/SSS22UHklf
464,2023-04-02 06:29:22+00:00,honkitchang,Names which are actionable for the new trading week on the long side (baring mkt pullbacks) $AMD $LRCX $ONON $PTGX $CERT
465,2023-04-02 04:21:46+00:00,TradingSin21,$LRCX Trading Ideas | Awaiting Short signal. 66.67% Profitability based on 3 trades. Profit factor is 176. Learn more at https://t.co/uNaBDyBhvH. #LRCXSTOCK #trading https://t.co/oGNv9w7vFn
466,2023-04-02 04:14:48+00:00,Tickeron,$LRCX enters bullish trend #LamResearch https://t.co/H1uhZ3Z9aD
467,2023-04-02 03:07:34+00:00,Jhonwic65,"1000% almost half a mile here. You in our discord? We've been on fire!! 

https://t.co/b8PtWWOJr0

$AAPL $AMZN $FB $NFLX $BABA $BIDU $MA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $REN https://t.co/qiG4E1wZ4a"
468,2023-04-02 02:05:57+00:00,epsm_alert,"$LRCX made it on to the Best Stocks list with an Earning Momentum of 21.0, market capitalization 56713.0 and a perfect timing 3.4. Check https://t.co/VwEVeG3YXf https://t.co/BGBvGbhDwI"
469,2023-04-02 00:58:34+00:00,jeffamazonn,"RT @smartertrader: Lrcx about to go nuts.  Can run to 680.  Lol yes 680 if they guide up at earnings…..   

But I get it.   Swipe out wifey…"
470,2023-04-02 00:11:06+00:00,rachelchonge,"RT @TheTomPreston: This afternoon's top 5 positive and negative standard deviation movers in the S&amp;P 500f:

MPWR   -1.81 sd
KLAC     -1.54…"
471,2023-04-01 23:50:58+00:00,Fa_92a,"RT @Abdulmohsin344: LRCX
نموذج رأس وكتفين اجابي. https://t.co/xmSOELkUuy"
472,2023-04-01 23:21:46+00:00,nagano11911,"RT @oggiasia: 米国株決算日程(4月1日更新) ※気になる銘柄
$AA $AXP $BKR $CAG $CITI $CMG $DAL $DLO $DPZ $GM $HAL $HIL $JNJ $JPM $KO $LEVI $LMT $LRCX $LW $MCD $N…"
473,2023-04-01 22:43:52+00:00,Abdulmohsin344,"LRCX
نموذج رأس وكتفين اجابي. https://t.co/xmSOELkUuy"
474,2023-04-01 20:37:32+00:00,BullMktMusings,"RT @investwithrules: Here were the Top 10 stocks based on % from the March Billion Dollar Fund Manager Report:  
$WPM +15%
$BABA +14%
$GOLD…"
475,2023-04-01 20:19:12+00:00,CavpSean,"RT @investwithrules: Here were the Top 10 stocks based on % from the March Billion Dollar Fund Manager Report:  
$WPM +15%
$BABA +14%
$GOLD…"
476,2023-04-01 19:44:37+00:00,investwithrules,#6: $LRCX +7.82% compared to the $SPY +1.29%. https://t.co/C0HsQn1CuA
477,2023-04-01 19:44:35+00:00,investwithrules,"Here were the Top 10 stocks based on % from the March Billion Dollar Fund Manager Report:  
$WPM +15%
$BABA +14%
$GOLD +12%
$NEM +9%
$GFS +8%
$LRCX +8%
$GEHC +7%
$AEM +7%
$TSLA +5%
$NOW +4%, compared to the $SPY +1%.

This report was emailed to members on March 3rd. https://t.co/drfbk6xaIK"
478,2023-04-01 18:58:22+00:00,EternalStuden17,"RT @vnkumarvnk: Who's ready to checkout options flow data and charts this weekend? 100 ❤️ and retweets if you are ready for it.

$SPY $QQQ…"
479,2023-04-01 17:39:33+00:00,Tr0n_Solo,"RT @smartertrader: Lrcx about to go nuts.  Can run to 680.  Lol yes 680 if they guide up at earnings…..   

But I get it.   Swipe out wifey…"
480,2023-04-01 17:35:13+00:00,pablitosmojito,"RT @smartertrader: Lrcx about to go nuts.  Can run to 680.  Lol yes 680 if they guide up at earnings…..   

But I get it.   Swipe out wifey…"
481,2023-04-01 17:34:13+00:00,devid40653480,$lrcx  *Top analyst price target for next week  📈📉🚀  https://t.co/zzEPGZ7wqQ
482,2023-04-01 17:21:46+00:00,ShimuMondol,"$lrcx Top analyst price target for next week,,,,&gt;~
 https://t.co/tb910KJfGW"
483,2023-04-01 17:07:06+00:00,sheilalocke,"RT @vnkumarvnk: Who's ready to checkout options flow data and charts this weekend? 100 ❤️ and retweets if you are ready for it.

$SPY $QQQ…"
484,2023-04-01 17:04:37+00:00,smartertrader,"Lrcx about to go nuts.  Can run to 680.  Lol yes 680 if they guide up at earnings…..   

But I get it.   Swipe out wifeys ring w a cubic zirc and load shorts. 

Then sent it to all your so called twitter friends.   

Tell em to fade sam. 

Then call grandma and beg for the… https://t.co/ElJZx9xAsv"
485,2023-04-01 15:49:37+00:00,Jhonwic65,"1000% almost half a mile here. You in our discord? We've been on fire!! 

https://t.co/b8PtWWOJr0

$AAPL $AMZN $FB $NFLX $BABA $BIDU $MA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $REN https://t.co/e78rsfKSIt"
486,2023-04-01 15:49:20+00:00,Trader_Borat,"$TSM- FLOATING ON 200
$AMAT- FLOATING ON 50 JUST BROKE 200
$LRCX-FLOATING ON 50 ABOUT TO BREAK 200 https://t.co/Lnd11x00fL"
487,2023-04-01 15:42:07+00:00,MURALIE622,"1000% almost half a mile here. You in our discord? We've been on fire!! 
https://t.co/NINXxMSaOF

$AAPL $AMZN $FB $NFLX $BTC $BIDU $BABA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $btc https://t.co/SvzR4IChZl"
488,2023-04-01 15:35:23+00:00,ThirdCoastTA,A couple of #stocks on the radar for potential breakouts and buy opportunities.  $RBLX $ABNB $SGML $LRCX setting up nicely.   $LRCX courtesy of @RyanPierpont. https://t.co/w66mcItPDu
489,2023-04-01 15:27:08+00:00,oggiasia,"米国株決算日程(4月1日更新) ※気になる銘柄
$AA $AXP $BKR $CAG $CITI $CMG $DAL $DLO $DPZ $GM $HAL $HIL $JNJ $JPM $KO $LEVI $LMT $LRCX $LW $MCD $NFLX $NOC $PEP $PG $PM $STZ https://t.co/CrKJ1U3dDw"
490,2023-04-01 14:14:39+00:00,OldBull58322044,@Jake__Wujastyk LRCX for the win....could see continued big moves in the Semi's. But this has been a pretty big move...rug pulls can be bigger than expected and are always a bit unexpected....tread carefully.
491,2023-04-01 10:31:05+00:00,_Stevee01,"RT @vnkumarvnk: Who's ready to checkout options flow data and charts this weekend? 100 ❤️ and retweets if you are ready for it.

$SPY $QQQ…"
492,2023-04-01 09:28:55+00:00,WuuuubBbb,"RT @vnkumarvnk: Who's ready to checkout options flow data and charts this weekend? 100 ❤️ and retweets if you are ready for it.

$SPY $QQQ…"
493,2023-04-01 07:51:19+00:00,geotritone,ACLS   ACM   AIG   AIT   AMAT   AMP   ASIX   ATKR   BRK-B   CF   CW   DOX   EOG   FAF   FCX FDX FN FNF   GL GLDD GOOGL HIG HUN HWKN IIIN ITT KAI   KFY   KLAC   LECO   LFUS   LKQ   LRCX   META   MLI   MOG-A MSFT MU MYE   MYRG   ONTO   ORI   PLAB   RS   SSNC   SU   TER   TXT   VRTS
494,2023-04-01 06:07:04+00:00,stockresearchhq,"Lam Research Corporation $LRCX quarterly revenue growth rate YoY of 24.90% ranked

⭐⭐⭐

in our db. Not bad actually. https://t.co/pQ8DqLeXY3"
495,2023-04-01 03:52:26+00:00,tyoiujhgffvhpo,"RT @vnkumarvnk: Who's ready to checkout options flow data and charts this weekend? 100 ❤️ and retweets if you are ready for it.

$SPY $QQQ…"
496,2023-04-01 03:33:29+00:00,Anita58974246,$lrcx  *Top analyst price target for next week  📈📉🚀 https://t.co/Gdtxggj4az
497,2023-04-01 03:06:12+00:00,Jhonwic65,"1000% almost half a mile here. You in our discord? We've been on fire!! 

https://t.co/b8PtWWOJr0

$AAPL $AMZN $FB $NFLX $BABA $BIDU $MA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $HNT https://t.co/cUT72BcsdY"
498,2023-04-01 03:02:42+00:00,Crypto_arci,"RT @vnkumarvnk: Who's ready to checkout options flow data and charts this weekend? 100 ❤️ and retweets if you are ready for it.

$SPY $QQQ…"
499,2023-04-01 02:45:45+00:00,smartertrader,LRCx and KLAC   epic  coming...
500,2023-04-01 02:43:41+00:00,Vikas57818623,"RT @vnkumarvnk: Who's ready to checkout options flow data and charts this weekend? 100 ❤️ and retweets if you are ready for it.

$SPY $QQQ…"
501,2023-04-01 02:38:10+00:00,getvolatility,"Cheap put options and hedges: $DKS puts cheaper than 89% of history, $CMG 89%, $FSLR 89%, $LRCX 89%, $NFLX 89%, $CRM 89%, $HAL 89%"
502,2023-04-01 01:37:26+00:00,terrywilliams05,"RT @vnkumarvnk: Who's ready to checkout options flow data and charts this weekend? 100 ❤️ and retweets if you are ready for it.

$SPY $QQQ…"
503,2023-04-01 00:28:40+00:00,Mo17112006fx,"RT @vnkumarvnk: Who's ready to checkout options flow data and charts this weekend? 100 ❤️ and retweets if you are ready for it.

$SPY $QQQ…"
504,2023-03-31 23:41:27+00:00,AlwaysAbsorb,"RT @vnkumarvnk: Who's ready to checkout options flow data and charts this weekend? 100 ❤️ and retweets if you are ready for it.

$SPY $QQQ…"
505,2023-03-31 23:37:44+00:00,Greg0tron,"RT @vnkumarvnk: Who's ready to checkout options flow data and charts this weekend? 100 ❤️ and retweets if you are ready for it.

$SPY $QQQ…"
506,2023-03-31 23:31:09+00:00,adyer12,"RT @vnkumarvnk: Who's ready to checkout options flow data and charts this weekend? 100 ❤️ and retweets if you are ready for it.

$SPY $QQQ…"
507,2023-03-31 23:30:45+00:00,vnkumarvnk,"Who's ready to checkout options flow data and charts this weekend? 100 ❤️ and retweets if you are ready for it.

$SPY $QQQ $IWM $AAPL $AMZN $TSLA $META $GOOGL $SQ $SE $AMD $NVDA $MU $LRCX $GME $AMC $BABA $JD $BIDU $PDD"
508,2023-03-31 21:17:10+00:00,smartertrader,"Lrcx 3 trades 1-4. 1 to 4.7. 1 to 3.5 

Snow 150  50c to 1+, 
252.5 19c to  55c

Next weeks snow 155 95c to 3.4
160s next week at .7
1.65 at 40c.  

Both 2x+. Holding 

Tsla 205. 25c to 1. 

Msft 187.5 40c to 90c 

Now 460 at open 2.3 sold at 7.4 
475 at 60c. Closed at 3.5… https://t.co/b4aUgHn3xs"
509,2023-03-31 20:45:51+00:00,wearesitama_,$LRCX is new Project #saitama team is working on this period. Lock into this project for better returns.
510,2023-03-31 19:48:21+00:00,Slayer10Stock,$LRCX Put-Call ratio by Volume =&gt; 0.82 @ 2023-03-31 - BULLISH in Volume. Learn more at https://t.co/e5urvrrXRT #LRCXSTOCK #optionstrading https://t.co/DnDtwzmrGM
511,2023-03-31 19:42:03+00:00,ShimuMondol,"$lrcx Top analyst price target for next week,,,,&gt;~
 https://t.co/tb910KJfGW"
512,2023-03-31 19:06:04+00:00,devid40653480,$lrcx  *Top analyst price target for next week 📈📉🚀 https://t.co/zzEPGZ7wqQ
513,2023-03-31 19:05:15+00:00,PatrickSez,$LRCX testing a stage 2 breakout from a TTM Squeeze. Pocket Pivot 2 days ago would have been a good entry. No position https://t.co/dfjP3xJokQ
514,2023-03-31 18:16:21+00:00,SwingTradeBot,Rose Above Previous Day's High today: $AMAT $OSPN $LNKB $OXSQ $HUDI $IDRV $HUMA $KNDI $BIB $QNST $PCAR $DBL $CLAY $WLK $EWZS $EBMT $SOXX $UNB $SKE $LRCX ... https://t.co/TBYRpvrFqi
515,2023-03-31 17:30:24+00:00,playsmart9,"@HedgehogPlus Just trying few $WYNN 115 calls if beat the data 120 possible too much low IV 
What do you think?
@MadMoneyOnCNBC @CNBCFastMoney @smartertrader $TSLA $SNOW $NOW $ALGN $MU $LRCX $NVDA"
516,2023-03-31 17:01:38+00:00,beeken_tech,$ACMR $AMAT $ASML $LRCX - China Semi-Caps: A Preamble https://t.co/s6E73S1d40
517,2023-03-31 16:51:36+00:00,BentersM,"RT @i_Know_First: Quantitative Trading Based on Big Data: Returns up to 41.81% in 3 Months
https://t.co/fL7pnZ2CrY

#nvda #asml #lscc #amd…"
518,2023-03-31 16:38:32+00:00,Ora12899879,"Helped me get my account green all time. Thanks 
https://t.co/LnEIH7DIbj
❤️👏📈☝️
$SPY $ES $ADBE $AMZN $MSFT $AAL $ROKU $BABA $CRM $GOOGL $FB $INTU $MRVL $ATVI $TWTR $ORCL $LRCX $AMD $NVDA $TSLA $NDX $QQQ $AAPL $BABA $NFLX $ROKU $BA $COST $MCD $WMT $FB $VIX $ES $DKNG $ADBE $TONJ https://t.co/sVpMu4SABw"
519,2023-03-31 16:37:11+00:00,Ora12899879,"Helped me get my account green all time. Thanks https://t.co/LnEIH7DIbj
❤️👏📈☝️
$SPY $ES $ADBE $AMZN $MSFT $AAL $ROKU $BABA $CRM $GOOGL $FB $INTU $MRVL $ATVI $TWTR $ORCL $LRCX $AMD $NVDA $TSLA $NDX $QQQ $AAPL $BABA $NFLX $ROKU $BA $COST $MCD $WMT $FB $VIX $ES $DKNG $ADBE $TONJ https://t.co/QuDhFaelkF"
520,2023-03-31 16:35:26+00:00,CentralchartsNL,$LRCX #LAMRESEARCH - Dagelijks: LAM RESEARCH CORP. maakt een erg sterke bullish trend door. Traders kunnen overwegen alleen longposities te handelen (op moment van aankoop) zolang de... https://t.co/d5rq7TCab5
521,2023-03-31 16:35:26+00:00,Athenia_IA,$LRCX #LAMRESEARCH - Dagelijks: LAM RESEARCH CORP. maakt een erg sterke bullish trend door. Traders kunnen overwegen alleen longposities te handelen (op moment van aankoop) zolang de... https://t.co/tE9w2pXD4o
522,2023-03-31 16:35:00+00:00,CashKalender,"#Dividenden-PayDates KW14 - Highlights:
🇺🇸 $WMT $KO $NKE $ADP $LRCX $SLB $MCK $KMB $FDX $ALL $BF $ALB $VICI $BAX $HPQ $IFF $GPC $HIG $BR $PARA $IRM $OMC $TXT $OC $SR
🇨🇦 $CNQ $IMO $QSR $WPM
🇩🇪 #Sartorius
🇫🇷 $TTE
🇳🇱 $NXPI
🇨🇭 #SIKA
🇮🇪 $STX
🇦🇹 #Andritz #Palfinger
🇦🇺 $WDS
🇪🇸#BBVA https://t.co/et3MckVwDZ"
523,2023-03-31 16:32:31+00:00,Ora12899879,"Best room! https://t.co/LnEIH7DIbj

$PINS $SOLO $MPC $HPQ $SMH $COP $FXI $LYFT $DVN $NOV $MDT $LVS $UNP $SLV $HD $SPXS $UAA $X $LOW $UA $LRCX $JNK $HBI $CLR $PEP $IIVI $FE $LQD $DOCU $PLD $TXN $MAR $ABT $MO $KIM $NUGT $DNR $BBBY $FHN $UPS $IBIO $KSS $SRNE $VNQ $COF $GSX $BDN https://t.co/JoOspvWYbm"
524,2023-03-31 16:29:51+00:00,Ora12899879,"Helped me get my account green all time. Thanks 

https://t.co/LnEIH7DIbj

❤️👏📈☝️
$SPY $ADBE $AMZN $MSFT $AAL $ROKU $BABA $CRM $GOOGL $FB $INTU $MRVL $ATVI $TWTR $ORCL $LRCX $AMD $NVDA $TSLA $NDX $QQQ $AAPL $BABA $NFLX $ROKU $BA $COST $MCD $WMT $FB $VIX $ES $DKNG $ADBE $TONJ https://t.co/y1iMYzhGYn"
525,2023-03-31 16:24:30+00:00,Ora12899879,"Best room! https://t.co/LnEIH7DIbj

$PINS $SOLO $MPC $HPQ $SMH $COP $FXI $LYFT $DVN $NOV $MDT $LVS $UNP $SLV $HD $SPXS $UAA $X $LOW $UA $LRCX $JNK $HBI $CLR $PEP $IIVI $FE $LQD $DOCU $PLD $TXN $MAR $ABT $MO $KIM $NUGT $DNR $BBBY $FHN $UPS $IBIO $KSS $SRNE $VNQ $COF $GSX $BDN $GS https://t.co/txEdNdqWIQ"
526,2023-03-31 16:21:39+00:00,anita37992698,"Best room! https://t.co/f73pUCUCpQ

$PINS $SOLO $MPC $HPQ $SMH $COP $FXI $LYFT $DVN $NOV $MDT $LVS $UNP $SLV $HD $SPXS $UAA $X $LOW $UA $LRCX $JNK $HBI $CLR $PEP $IIVI $FE $LQD $DOCU $PLD $TXN $MAR $ABT $MO $KIM $NUGT $DNR $BBBY $FHN $UPS $IBIO $KSS $SRNE $VNQ $COF $GSX $BDN $GS https://t.co/SJ5jRDc4qj"
527,2023-03-31 15:45:07+00:00,DannyGloverJr,Semiconductors taking a break this morning as clouds have run. If $LRCX (529) breaks 533 the 540s currently at .12 are going to seem ridiculous
528,2023-03-31 15:43:54+00:00,MURALIE622,"1000% almost half a mile here. You in our discord? We've been on fire!! 
https://t.co/NINXxMSIEd

$AAPL $AMZN $FB $NFLX $BTC $BIDU $BABA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $AMD https://t.co/nGDSyeR3RJ"
529,2023-03-31 15:41:59+00:00,DannyGloverJr,"$TSLA 203 taking profits. 

$LRCX 540 odte lottos at .12 for fun now"
530,2023-03-31 15:36:40+00:00,MaryMit78504868,"$lrcx Top analyst price target for the week,,,,&gt;~
 https://t.co/4pQ6g558bT"
531,2023-03-31 14:46:54+00:00,PetterTrade,$LRCX Awaiting Short Signal based off 9 signals on the 15-min chart. Free trial at https://t.co/zfbFwkuBmu https://t.co/SRxJs4F3YN
532,2023-03-31 14:21:35+00:00,Jhonwic65,"1000% almost half a mile here. You in our discord? We've been on fire!! 

https://t.co/b8PtWWOJr0

$AAPL $AMZN $FB $NFLX $BABA $BIDU $MA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $HNT https://t.co/QrNpxrXW0o"
533,2023-03-31 14:15:19+00:00,EricKoop3,"@TanArrowz Without the high aspect ratio etch from $LRCX not to mention all other leading edge WFE, could they continue vertical scaling to keep up with cost competitiveness? @_fabknowledge_ @dylan522p"
534,2023-03-31 13:55:53+00:00,StockXcapital,$LRCX 💡 535c can work here ! https://t.co/4NhSbCuafx
535,2023-03-31 13:37:25+00:00,Jhonwic65,"1000% almost half a mile here. You in our discord? We've been on fire!! 

https://t.co/b8PtWWOJr0

$AAPL $AMZN $FB $NFLX $BABA $BIDU $MA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $HNT https://t.co/GswvRB6132"
536,2023-03-31 13:23:25+00:00,pedrodrmoura,"Lam Research é uma das compounders mais interessantes dentro do universo de semis por um valuation bastante razoável

CAGR de 17% ao longo de 35 anos é pra poucos $LRCX https://t.co/jCm24fhd2k"
537,2023-03-31 12:59:36+00:00,David92550134,$lrcx  *Top analyst price target for next week 📈📉🚀 https://t.co/uF8XzLNRAJ
538,2023-03-31 12:37:01+00:00,PierreFermanian,Il y a quoi au menu monsieur? un best of big mac? non des actions US! $IMXI $MPWR $CIVI $TSM $AAPL $MSFT $LRCX $PAG $IBP
539,2023-03-31 11:59:57+00:00,StockAutomate,"$LRCX It's time to get in on the action - the stock is going up!  We were able to grab $LRCX from $488 to $531.32 (signaled on StockAutomate) 😊🐱‍🏍🎯 $ROG, $CZR, $CCL See more details at https://t.co/9vz9dpehfc https://t.co/XXjJQMHTbg"
540,2023-03-31 11:56:00+00:00,Tickeron,"$LRCX was the market's top quarterly gainer, rising +26.88% #LamResearch https://t.co/OoosSWboNc"
541,2023-03-31 11:27:05+00:00,OtherSide_AM,"RT @trendwhizo: $mu $lrcx getting there - in short initiation zone (per previous tweet 👇🏽)

Month end passives should subside by Tuesday/We…"
542,2023-03-31 11:25:06+00:00,stock4632,"Unbelievable! $SPY Earnings surged 214%, turning a meager investment into $73 in record time! Our users can't stop winning! https://t.co/ZABnWuGWQn

 $QQQ $SPY $SOXX $NVDA $AMD $MU $LRCX $QCOM $AVGO $AMZN $GOOGL $AAPL https://t.co/GbhZJ4SwLe"
543,2023-03-31 11:15:36+00:00,Jenlovescrypto,"https://t.co/kPPosmOLCf $SMH, $AMD, $ASML, $INTC, $QCOM, $NVDA, $QRVO, $TSM, $LRCX, $MU"
544,2023-03-31 11:00:09+00:00,AlertsEdge,"2023-03-31 07:00:09
Ticker Price Sector    EPS-Rating
$BKNG 2609.76   LEISURE  C
$LRCX 531.36   CHIPS  A
$FIX 142.53   BUILDING  A
$CROX 125.06   APPAREL  A
$ADI 194.21   CHIPS  A
$ASML 676.68   CHIPS  C
$KLAC 396.03   CHIPS  A"
545,2023-03-31 10:46:03+00:00,immanishyadav01,US firms $AMAT $KLA $LRCX are among the leading suppliers of chipmaking gear who may be affected by any move to localize production of their products within Taiwan.  https://t.co/BTGJqU368e
546,2023-03-31 10:25:34+00:00,Isabell63298945,$lrcx Top analyst price target for next week-- https://t.co/8Mc1hywA0A
547,2023-03-31 10:24:07+00:00,trendwhizo,"$mu $lrcx getting there - in short initiation zone (per previous tweet 👇🏽)

Month end passives should subside by Tuesday/Wed next week. 

Interesting setup. https://t.co/8C0e0p00PJ"
548,2023-03-31 09:57:16+00:00,huguette301,"LRCX
if still strong = look for the 144 qrts  ⏲️⏲️⏲️ https://t.co/46KV5ADNC5"
549,2023-03-31 09:15:20+00:00,Nedtai19Ned,"$LRCX  Top analyst price target for next week
https://t.co/ieP4NGpmGp"
550,2023-03-31 07:11:26+00:00,TradingSin21,$LRCX Trading Ideas | Awaiting Short signal. 83.33% Profitability based on 13 trades. Profit factor is 5.67. Learn more at https://t.co/uNaBDyBhvH. #LRCXSTOCK #daytrading https://t.co/9dqVGTW8T7
551,2023-03-31 03:18:47+00:00,Jhonwic65,"1000% almost half a mile here. You in our discord? We've been on fire!! 

https://t.co/b8PtWWOJr0

$AAPL $AMZN $FB $NFLX $BABA $BIDU $MA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $HNT https://t.co/q5vVGTf3Jv"
552,2023-03-31 03:15:16+00:00,David92550134,$lrcx  *Top analyst price target for next week..📈📉🚀 https://t.co/1SuF8wpTn0
553,2023-03-31 02:07:12+00:00,k_mebane,$lrcx Top analyst target price for next week.📈📉🎯  https://t.co/dOXHLp1kRd
554,2023-03-31 00:00:34+00:00,pas_fou1972,"DeMark indicators for 2023-03-31 : 

$AMAT : range 121.72 - 123.77
$AMD : range 96.42 - 98.70
$LRCX : range 526.66 - 537.45
$MU : range 61.97 - 63.59
$NVDA : range 272.42 - 276.39
$SMH : range 260.48 - 263.93
$TSM : range 91.50 - 92.99

#SemiConductor"
555,2023-03-30 23:31:01+00:00,Slayer10Stock,"$LRCX PCR by OI =&gt; 1.05, and Vol =&gt; 0.94 @ 2023-03-31. Learn more at https://t.co/e5urvrrXRT #LRCXSTOCK #Ticker https://t.co/coJocG5Td9"
556,2023-03-30 23:30:02+00:00,finance_charts,"Biggest Large-Cap Gainers for Mar 30, 2023:
$JD +7.82%
$PDD +4.91%
$BABA +3.46%
$BHP +3.46%
$MELI +3.42%
$SNOW +3.38%
$DASH +3.21%
$NET +3.19%
$LRCX +3.03%
$SQ +3.01%

Research on https://t.co/Y2cUknKdo2"
557,2023-03-30 23:15:12+00:00,StockAutomate,$LRCX The chart is pointing towards a potential rise in the stock price. We alerted the BUY signal at $523.64 and we were able to close this one with profit at $531.36 💖 https://t.co/dhcFL4u2Qm
558,2023-03-30 22:25:48+00:00,Tickeron,$INTC vs. $LRCX: what is the best stock to add to your portfolio? #Intel https://t.co/avofPA2r8H https://t.co/HvyEMpIly5
559,2023-03-30 22:04:26+00:00,sfbionetwork,"SFBN Feed: Lam Research Corporation Announces March 2023 Quarter Financial Conference Call: FREMONT, Calif., March 30, 2023 /PRNewswire/ -- Lam Research Corp. (NASDAQ: LRCX) today announced that the company ... #BayArea #Biotech https://t.co/NLbPzxmSdj"
560,2023-03-30 21:44:10+00:00,GONSUKEKUN,"🇺🇸株式市場はラッセル除き↑。
GAFAMは $GOOG 除き↑、他グロースはまちまちも $QQQ 0.9%↑と堅調。
不動産( $PLD 1.7%↑等)
半導体( $LRCX 3%↑等）等、堅調な業態多いが
海運( $TRMD 12.7%↓等)が軟調。
金融も $XLF 0.2%↓と冴えないが、一時期よりは落ち着いてきたか？
マイPFは0.02%↓と横ばい。 https://t.co/DDECsWi6I9"
561,2023-03-30 21:35:20+00:00,Traderssrt,- Stocks that did a 20SMA &gt; 50SMA cross on daily timeframe - $AEHR $AU $CEF $CHKP $CMG $CTAS $EXAS $FNV $IEF $KBH $LRCX $MDB $NEAR $QYLD $SCHR $SO $SPTL $TFLO $TLH $TLT $TW $VGLT $VMW $VSAT $VUSB https://t.co/lNtiRQG5ac
562,2023-03-30 21:07:13+00:00,ATFinanzascom,Nueva posición alcista en valor del NASDAQ100: $LRCX https://t.co/4wqrF2SHzp https://t.co/1FIlwoilzC
563,2023-03-30 21:06:11+00:00,BulldudeC,"US Stock Market Summary | March 30

https://t.co/hBnbbaZtWr

$AAPL $MSFT $GOOG $AMZN $NVDA $BRK-B $TSLA $META $TSM $JNJ $ZBRA $CZR $GEHC $PAYC $IPG $JD $PDD $MELI $LRCX $SBNY $SCHW $FRC $MTCH $CTLT $PAYX $LCID $REGN $MRNA $SPX $SPY $NDX $QQQ"
564,2023-03-30 21:01:40+00:00,OptionsMaxPain,#Options #maxpain chart for $LRCX. Free options app https://t.co/EQL2cC6zjv https://t.co/BRGBR29Pqz
565,2023-03-30 20:56:28+00:00,SpeculaThor,"RT @Honeystocks1: $SMH Best case scenario for semiconductors.

Yes, I know they've been flying for 6 months already.
Yes, I know they're du…"
566,2023-03-30 20:54:36+00:00,otcdynamics,$LRCX Lam Research Corporation Announces March 2023 Quarter Financial Conference Call https://t.co/xcPapLQOjI
567,2023-03-30 20:47:35+00:00,OptionsProOI,$LRCX #Options OI chart. Free stock apps https://t.co/7Rm8mjKaX3 https://t.co/q7qQISEjfd
568,2023-03-30 20:33:44+00:00,BArmstrong_TDA,"#SP500 up 0.57% today with 72% of stocks up &amp; all sectors except #financial in the green.  Leaders: $ZBRA $PAYC $LRCX $KLAC $EPAM $CZR $CCL $GEHC $IPG $WM Laggards: $PAYC $BBWI $CTLT $MTCH $SCHW $FRC $ZION $MTB $KEY

(Not a recommendation) https://t.co/Y2Q41o2BA5"
569,2023-03-30 20:33:28+00:00,AIjo2023,"おはようございます✨
SOXLは順調ですね。
週末と月変わりが同時に来ます。

だけど常に中立的なバイアスを持つ必要があります。🦖
$NVDA $TSM $MU $LRCX

https://t.co/jFLS5i5KBq"
570,2023-03-30 20:06:37+00:00,StockNewsBot2,"$LRCX Lam Research Corporation Announces March 2023 Quarter Financial Conference Call
https://t.co/5cYGyCJkUh"
571,2023-03-30 20:00:11+00:00,Encom_Research,"Daily Winners and Losers 03-30-2023  
#Daytrading
#stocks
$BBWI
$CCL
$CTLT
$CZR
$EPAM
$FITB
$FRC
$GEHC
$IPG
$KEY
$KLAC
$LRCX
$MTB
$MTCH
$PAYC
$PAYX
$SCHW
$WM
$ZBRA
$ZION https://t.co/9eX1Ubo7q7"
